ID,Date,Variable,value
MX000017004,2006-02-03,tmax,270
MX000017004,2006-02-05,tmin,140
MX000017004,2006-02-06,prcp,0
MX000017004,2006-02-06,tmax,290
MX000017004,2006-02-06,tmin,150
MX000017004,2006-02-07,prcp,0
MX000017004,2006-02-07,tmax,310
MX000017004,2006-02-07,tmin,170
MX000017004,2006-02-08,prcp,0
MX000017004,2006-02-09,tmax,320
MX000017004,2006-02-10,tmin,180
MX000017004,2006-02-10,prcp,0
MX000017004,2006-02-10,tmax,260
MX000017004,2006-02-11,tmin,160
MX000017004,2006-02-12,prcp,53
MX000017004,2006-02-12,tmax,280
MX000017004,2006-02-12,tmin,150
MX000017004,2006-02-14,prcp,5
MX000017004,2006-02-15,tmax,250
MX000017004,2006-02-16,tmin,120
MX000017004,2006-02-17,prcp,8
MX000017004,2006-02-18,tmax,260
MX000017004,2006-02-18,tmin,110
MX000017004,2006-02-18,prcp,0
MX000017004,2006-02-19,tmax,240
MX000017004,2006-02-19,tmin,140
MX000017004,2006-02-19,prcp,0
MX000017004,2006-02-20,tmax,250
MX000017004,2006-02-21,tmin,140
MX000017004,2006-02-22,prcp,0
MX000017004,2006-02-22,tmax,260
MX000017004,2006-02-22,tmin,110
MX000017004,2006-02-23,prcp,0
MX000017004,2006-02-24,tmax,320
MX000017004,2006-02-24,tmin,160
MX000017004,2006-02-24,prcp,0
MX000017004,2006-02-26,tmax,330
MX000017004,2006-02-27,tmin,160
MX000017004,2006-02-27,prcp,74
MX000017004,2006-02-27,tmax,290
MX000017004,2006-02-28,tmin,140
MX000017004,2006-03-01,prcp,0
MX000017004,2006-03-02,tmax,270
MX000017004,2006-03-02,tmin,170
MX000017004,2006-03-02,prcp,494
MX000017004,2006-03-03,tmax,270
MX000017004,2006-03-04,tmin,160
MX000017004,2006-03-05,prcp,273
MX000017004,2006-03-05,tmax,250
MX000017004,2006-03-05,tmin,150
MX000017004,2006-03-06,prcp,0
MX000017004,2006-03-07,tmax,250
MX000017004,2006-03-08,tmin,150
MX000017004,2006-03-09,prcp,23
MX000017004,2006-03-09,tmax,240
MX000017004,2006-03-09,tmin,170
MX000017004,2006-03-10,prcp,0
MX000017004,2006-03-11,tmax,240
MX000017004,2006-03-13,tmin,130
MX000017004,2006-03-14,prcp,0
MX000017004,2006-03-15,tmax,250
MX000017004,2006-03-15,tmin,130
MX000017004,2006-03-15,prcp,0
MX000017004,2006-03-16,tmax,270
MX000017004,2006-03-17,tmin,140
MX000017004,2006-03-17,prcp,0
MX000017004,2006-03-17,tmax,310
MX000017004,2006-03-18,tmin,160
MX000017004,2006-03-18,prcp,0
MX000017004,2006-03-18,tmax,300
MX000017004,2006-03-19,tmin,170
MX000017004,2006-03-19,prcp,0
MX000017004,2006-03-19,tmax,300
MX000017004,2006-03-20,tmin,180
MX000017004,2006-03-21,prcp,0
MX000017004,2006-03-22,tmax,270
MX000017004,2006-03-23,tmin,160
MX000017004,2006-03-23,prcp,296
MX000017004,2006-03-24,tmax,270
MX000017004,2006-03-24,tmin,160
MX000017004,2006-03-24,prcp,0
MX000017004,2006-03-25,tmax,260
MX000017004,2006-03-26,tmin,160
MX000017004,2006-03-27,prcp,25
MX000017004,2006-03-28,tmax,260
MX000017004,2006-03-29,tmin,170
MX000017004,2006-03-30,prcp,38
MX000017004,2006-03-31,tmax,270
MX000017004,2006-04-01,tmin,140
MX000017004,2006-04-01,prcp,0
MX000017004,2006-04-01,tmax,220
MX000017004,2006-04-02,tmin,90
MX000017004,2006-04-03,prcp,0
MX000017004,2006-04-04,tmax,250
MX000017004,2006-04-04,tmin,120
MX000017004,2006-04-04,prcp,0
MX000017004,2006-04-05,tmax,280
MX000017004,2006-04-05,tmin,110
MX000017004,2006-04-05,prcp,0
MX000017004,2006-04-06,tmax,320
MX000017004,2006-04-06,tmin,160
MX000017004,2006-04-06,prcp,0
MX000017004,2006-04-07,tmax,330
MX000017004,2006-04-08,tmin,170
MX000017004,2006-04-08,prcp,0
MX000017004,2006-04-08,tmax,320
MX000017004,2006-04-09,tmin,160
MX000017004,2006-04-09,prcp,0
MX000017004,2006-04-09,tmax,280
MX000017004,2006-04-10,tmin,160
MX000017004,2006-04-11,prcp,0
MX000017004,2006-04-11,tmax,280
MX000017004,2006-04-11,tmin,170
MX000017004,2006-04-12,prcp,0
MX000017004,2006-04-12,tmax,260
MX000017004,2006-04-12,tmin,170
MX000017004,2006-04-13,prcp,0
MX000017004,2006-04-13,tmax,260
MX000017004,2006-04-13,tmin,155
MX000017004,2006-04-14,prcp,0
MX000017004,2006-04-15,tmax,250
MX000017004,2006-04-16,tmin,150
MX000017004,2006-04-16,prcp,0
MX000017004,2006-04-16,tmax,260
MX000017004,2006-04-17,tmin,130
MX000017004,2006-04-18,prcp,0
MX000017004,2006-04-19,tmax,270
MX000017004,2006-04-20,tmin,140
MX000017004,2006-04-21,prcp,0
MX000017004,2006-04-22,tmax,260
MX000017004,2006-04-22,tmin,130
MX000017004,2006-04-22,prcp,0
MX000017004,2006-04-25,tmax,300
MX000017004,2006-04-26,tmin,160
MX000017004,2006-04-26,prcp,0
MX000017004,2006-04-26,tmax,310
MX000017004,2006-04-27,tmin,160
MX000017004,2006-04-28,prcp,0
MX000017004,2006-04-29,tmax,320
MX000017004,2006-05-01,tmin,160
MX000017004,2006-05-01,prcp,0
MX000017004,2006-05-01,tmax,250
MX000017004,2006-05-02,tmin,150
MX000017004,2006-05-03,prcp,0
MX000017004,2006-05-04,tmax,250
MX000017004,2006-05-05,tmin,150
MX000017004,2006-05-06,prcp,23
MX000017004,2006-05-07,tmax,250
MX000017004,2006-05-08,tmin,160
MX000017004,2006-05-09,prcp,197
MX000017004,2006-05-10,tmax,260
MX000017004,2006-05-11,tmin,150
MX000017004,2006-05-12,prcp,0
MX000017004,2006-05-12,tmax,270
MX000017004,2006-05-12,tmin,150
MX000017004,2006-05-13,prcp,0
MX000017004,2006-05-14,tmax,230
MX000017004,2006-05-14,tmin,100
MX000017004,2006-05-14,prcp,0
MX000017004,2006-05-15,tmax,250
MX000017004,2006-05-15,tmin,100
MX000017004,2006-05-15,prcp,0
MX000017004,2006-05-16,tmax,250
MX000017004,2006-05-17,tmin,90
MX000017004,2006-05-17,prcp,0
MX000017004,2006-05-17,tmax,300
MX000017004,2006-05-18,tmin,150
MX000017004,2006-05-19,prcp,0
MX000017004,2006-05-20,tmax,280
MX000017004,2006-05-20,tmin,170
MX000017004,2006-05-20,prcp,0
MX000017004,2006-05-21,prcp,0
MX000017004,2006-05-22,prcp,0
MX000017004,2006-05-23,prcp,0
MX000017004,2006-05-24,tmax,280
MX000017004,2006-05-25,tmin,160
MX000017004,2006-05-26,prcp,200
MX000017004,2006-05-27,tmax,260
MX000017004,2006-05-28,tmin,145
MX000017004,2006-05-29,prcp,0
MX000017004,2006-05-30,tmax,245
MX000017004,2006-05-31,tmin,120
MX000017004,2006-06-01,prcp,0
MX000017004,2006-06-01,tmax,280
MX000017004,2006-06-01,tmin,110
MX000017004,2006-06-02,prcp,0
MX000017004,2006-06-03,tmax,280
MX000017004,2006-06-03,tmin,120
MX000017004,2006-06-05,prcp,0
MX000017004,2006-06-06,tmax,260
MX000017004,2006-06-07,tmin,170
MX000017004,2006-06-08,prcp,0
MX000017004,2006-06-09,tmax,200
MX000017004,2006-06-10,tmin,140
MX000017004,2006-06-11,prcp,0
MX000017004,2006-06-12,tmax,230
MX000017004,2006-06-13,tmin,160
MX000017004,2006-06-14,prcp,156
MX000017004,2006-06-15,tmax,290
MX000017004,2006-06-15,tmin,160
MX000017004,2006-06-15,prcp,108
MX000017004,2006-06-16,tmax,280
MX000017004,2006-06-17,tmin,160
MX000017004,2006-06-18,prcp,0
MX000017004,2006-06-19,tmax,190
MX000017004,2006-06-19,tmin,130
MX000017004,2006-06-19,prcp,0
MX000017004,2006-06-20,tmax,140
MX000017004,2006-06-21,tmin,100
MX000017004,2006-06-22,prcp,0
MX000017004,2006-06-23,tmax,280
MX000017004,2006-06-24,tmin,180
MX000017004,2006-06-25,prcp,40
MX000017004,2006-06-26,tmax,310
MX000017004,2006-06-27,tmin,190
MX000017004,2006-06-28,prcp,0
MX000017004,2006-06-29,tmax,270
MX000017004,2006-06-29,tmin,180
MX000017004,2006-06-29,prcp,290
MX000017004,2006-06-30,tmax,235
MX000017004,2006-07-01,tmin,170
MX000017004,2006-07-02,prcp,180
MX000017004,2006-07-03,tmax,250
MX000017004,2006-07-03,tmin,150
MX000017004,2006-07-03,prcp,0
MX000017004,2006-07-04,tmax,250
MX000017004,2006-07-04,tmin,160
MX000017004,2006-07-04,prcp,30
MX000017004,2006-07-05,tmax,235
MX000017004,2006-07-06,tmin,145
MX000017004,2006-07-13,prcp,120
MX000017004,2006-07-14,tmax,235
MX000017004,2006-07-15,tmin,120
MX000017004,2006-07-16,prcp,0
MX000017004,2006-07-17,tmax,240
MX000017004,2006-07-18,tmin,140
MX000017004,2006-07-19,prcp,0
MX000017004,2006-07-19,tmax,240
MX000017004,2006-07-19,tmin,120
MX000017004,2006-07-20,prcp,0
MX000017004,2006-07-20,tmax,250
MX000017004,2006-07-20,tmin,105
MX000017004,2006-07-21,prcp,0
MX000017004,2006-07-21,tmax,290
MX000017004,2006-07-21,tmin,180
MX000017004,2006-07-22,prcp,0
MX000017004,2006-07-23,tmax,240
MX000017004,2006-07-23,tmin,150
MX000017004,2006-07-23,prcp,0
MX000017004,2006-07-24,tmax,235
MX000017004,2006-07-25,tmin,160
MX000017004,2006-07-26,prcp,94
MX000017004,2006-07-27,tmax,235
MX000017004,2006-07-27,tmin,160
MX000017004,2006-07-27,prcp,411
MX000017004,2006-07-28,tmax,240
MX000017004,2006-07-29,tmin,160
MX000017004,2006-07-30,prcp,15
MX000017004,2006-08-01,tmax,245
MX000017004,2006-08-01,tmin,130
MX000017004,2006-08-01,prcp,0
MX000017004,2006-08-02,tmax,240
MX000017004,2006-08-03,tmin,120
MX000017004,2006-08-03,prcp,0
MX000017004,2006-08-03,tmax,240
MX000017004,2006-08-04,tmin,110
MX000017004,2006-08-07,prcp,0
MX000017004,2006-08-08,tmax,200
MX000017004,2006-08-09,tmin,60
MX000017004,2006-08-10,prcp,0
MX000017004,2006-08-11,tmax,290
MX000017004,2006-08-12,tmin,160
MX000017004,2006-08-13,prcp,0
MX000017004,2006-08-13,tmax,295
MX000017004,2006-08-16,tmin,175
MX000017004,2006-08-17,prcp,0
MX000017004,2006-08-18,tmax,270
MX000017004,2006-08-19,tmin,165
MX000017004,2006-08-19,prcp,0
MX000017004,2006-08-19,tmax,255
MX000017004,2006-08-20,tmin,160
MX000017004,2006-08-21,prcp,0
MX000017004,2006-08-21,tmax,245
MX000017004,2006-08-21,tmin,160
MX000017004,2006-08-22,prcp,260
MX000017004,2006-08-23,tmax,245
MX000017004,2006-08-23,tmin,160
MX000017004,2006-08-23,prcp,0
MX000017004,2006-08-24,tmax,250
MX000017004,2006-08-24,tmin,140
MX000017004,2006-08-24,prcp,0
MX000017004,2006-08-25,tmax,255
MX000017004,2006-08-28,tmin,100
MX000017004,2006-08-29,prcp,0
MX000017004,2006-08-29,tmax,238
MX000017004,2006-08-29,tmin,93
MX000017004,2006-08-30,prcp,0
MX000017004,2006-08-30,tmax,268
MX000017004,2006-08-30,tmin,130
MX000017004,2006-08-31,prcp,0
MX000017004,2006-09-01,tmax,266
MX000017004,2006-09-01,tmin,134
MX000017004,2006-09-01,prcp,0
MX000017004,2006-09-02,tmax,300
MX000017004,2006-09-03,tmin,159
MX000017004,2006-09-04,prcp,0
MX000017004,2006-09-05,tmax,316
MX000017004,2006-09-06,tmin,172
MX000017004,2006-09-08,prcp,0
MX000017004,2006-09-09,tmax,310
MX000017004,2006-09-10,tmin,172
MX000017004,2006-09-11,prcp,0
MX000017004,2006-09-12,tmax,260
MX000017004,2006-09-13,tmin,168
MX000017004,2006-09-14,prcp,115
MX000017004,2006-09-15,tmax,312
MX000017004,2006-09-16,tmin,170
MX000017004,2006-09-17,prcp,47
MX000017004,2006-09-18,tmax,268
MX000017004,2006-09-18,tmin,151
MX000017004,2006-09-18,prcp,63
MX000017004,2006-09-19,tmax,267
MX000017004,2006-09-20,tmin,131
MX000017004,2006-09-20,prcp,0
MX000017004,2006-09-20,tmax,232
MX000017004,2006-09-21,tmin,149
MX000017004,2006-09-22,prcp,288
MX000017004,2006-09-23,tmax,270
MX000017004,2006-09-24,tmin,155
MX000017004,2006-09-25,prcp,95
MX000017004,2006-09-26,tmax,246
MX000017004,2006-09-27,tmin,134
MX000017004,2006-09-28,prcp,0
MX000017004,2006-09-29,tmax,248
MX000017004,2006-09-30,tmin,124
MX000017004,2006-10-01,prcp,0
MX000017004,2006-10-01,tmax,300
MX000017004,2006-10-01,tmin,152
MX000017004,2006-10-02,prcp,0
MX000017004,2006-10-02,tmax,273
MX000017004,2006-10-02,tmin,153
MX000017004,2006-10-03,prcp,0
MX000017004,2006-10-04,tmax,280
MX000017004,2006-10-04,tmin,163
MX000017004,2006-10-04,prcp,0
MX000017004,2006-10-05,tmax,250
MX000017004,2006-10-07,tmin,160
MX000017004,2006-10-07,prcp,56
MX000017004,2006-10-07,tmax,260
MX000017004,2006-10-10,tmin,170
MX000017004,2006-10-11,prcp,7
MX000017004,2006-10-11,tmax,250
MX000017004,2006-10-11,tmin,150
MX000017004,2006-10-12,prcp,30
MX000017004,2006-10-13,tmax,252
MX000017004,2006-10-14,tmin,160
MX000017004,2006-10-14,prcp,52
MX000017004,2006-10-14,tmax,250
MX000017004,2006-10-16,tmin,120
MX000017004,2006-10-17,prcp,0
MX000017004,2006-10-18,tmax,260
MX000017004,2006-10-19,tmin,153
MX000017004,2006-10-19,prcp,0
MX000017004,2006-10-19,tmax,260
MX000017004,2006-10-20,tmin,140
MX000017004,2006-10-21,prcp,0
MX000017004,2006-10-22,tmax,280
MX000017004,2006-10-22,tmin,142
MX000017004,2006-10-22,prcp,0
MX000017004,2006-10-24,tmax,280
MX000017004,2006-10-25,tmin,150
MX000017004,2006-10-26,prcp,20
MX000017004,2006-10-27,tmax,310
MX000017004,2006-10-28,tmin,170
MX000017004,2006-10-28,prcp,0
MX000017004,2006-10-28,tmax,282
MX000017004,2006-10-29,tmin,170
MX000017004,2006-10-30,prcp,47
MX000017004,2006-10-30,tmax,272
MX000017004,2006-10-30,tmin,184
MX000017004,2006-10-31,prcp,0
MX000017004,2006-11-01,tmax,282
MX000017004,2006-11-02,tmin,170
MX000017004,2006-11-03,prcp,1
MX000017004,2006-11-03,tmax,224
MX000017004,2006-11-03,tmin,150
MX000017004,2006-11-04,prcp,42
MX000017004,2006-11-04,tmax,246
MX000017004,2006-11-05,tmin,140
MX000017004,2006-11-06,prcp,0
MX000017004,2006-11-06,tmax,264
MX000017004,2006-11-06,tmin,161
MX000017004,2006-11-07,prcp,13
MX000017004,2006-11-08,tmax,258
MX000017004,2006-11-08,tmin,161
MX000017004,2006-11-08,prcp,0
MX000017004,2006-11-09,tmax,240
MX000017004,2006-11-10,tmin,130
MX000017004,2006-11-11,prcp,0
MX000017004,2006-11-12,tmax,266
MX000017004,2006-11-12,tmin,153
MX000017004,2006-11-12,prcp,0
MX000017004,2006-11-13,tmax,317
MX000017004,2006-11-14,tmin,161
MX000017004,2006-11-14,prcp,0
MX000017004,2006-11-14,tmax,312
MX000017004,2006-11-15,tmin,174
MX000017004,2006-11-16,prcp,0
MX000017004,2006-11-17,tmax,320
MX000017004,2006-11-18,tmin,193
MX000017004,2006-11-19,prcp,0
MX000017004,2006-11-20,tmax,234
MX000017004,2006-11-21,tmin,160
MX000017004,2006-11-22,prcp,365
MX000017004,2006-11-23,tmax,243
MX000017004,2006-11-24,tmin,165
MX000017004,2006-11-25,prcp,55
MX000017004,2006-11-26,tmax,244
MX000017004,2006-11-27,tmin,160
MX000017004,2006-11-28,prcp,125
MX000017004,2006-11-29,tmax,260
MX000017004,2006-11-30,tmin,150
MX000017004,2006-12-01,prcp,40
MX000017004,2006-12-02,tmax,274
MX000017004,2006-12-03,tmin,150
MX000017004,2006-12-04,prcp,45
MX000017004,2006-12-05,tmax,273
MX000017004,2006-12-07,tmin,110
MX000017004,2006-12-08,prcp,0
MX000017004,2006-12-09,tmax,283
MX000017004,2006-12-10,tmin,130
MX000017004,2006-12-11,prcp,0
MX000017004,2006-12-12,tmax,300
MX000017004,2006-12-13,tmin,142
MX000017004,2006-12-14,prcp,0
MX000017004,2006-12-15,tmax,250
MX000017004,2006-12-16,tmin,158
MX000017004,2006-12-18,prcp,85
MX000017004,2006-12-20,tmax,263
MX000017004,2006-12-21,tmin,160
MX000017004,2006-12-22,prcp,0
MX000017004,2006-12-23,tmax,230
MX000017004,2006-12-24,tmin,153
MX000017004,2006-12-26,prcp,26
MX000017004,2006-12-27,tmax,240
MX000017004,2006-12-28,tmin,150
MX000017004,2006-12-29,prcp,62
MX000017004,2006-12-30,tmax,245
MX000017004,2007-01-02,tmin,130
MX000017004,2007-01-03,prcp,0
MX000017004,2007-01-04,tmax,240
MX000017004,2007-01-05,tmin,125
MX000017004,2007-01-06,prcp,0
MX000017004,2007-01-07,tmax,240
MX000017004,2007-01-08,tmin,110
MX000017004,2007-01-09,prcp,0
MX000017004,2007-01-10,tmax,230
MX000017004,2007-01-11,tmin,115
MX000017004,2007-01-12,prcp,0
MX000017004,2007-01-13,tmax,300
MX000017004,2007-01-14,tmin,115
MX000017004,2007-01-15,prcp,0
MX000017004,2007-01-16,tmax,290
MX000017004,2007-01-17,tmin,180
MX000017004,2007-01-18,prcp,0
MX000017004,2007-01-19,tmax,260
MX000017004,2007-01-22,tmin,150
MX000017004,2007-01-23,prcp,0
MX000017004,2007-01-24,tmax,270
MX000017004,2007-01-24,tmin,175
MX000017004,2007-01-24,prcp,0
MX000017004,2007-01-25,tmax,235
MX000017004,2007-01-26,tmin,165
MX000017004,2007-01-27,prcp,0
MX000017004,2007-01-29,tmax,250
MX000017004,2007-01-30,tmin,160
MX000017004,2007-01-31,prcp,260
MX000017004,2007-02-01,tmax,240
MX000017004,2007-02-02,tmin,150
MX000017004,2007-02-03,prcp,0
MX000017004,2007-02-03,tmax,260
MX000017004,2007-02-03,tmin,160
MX000017004,2007-02-07,prcp,0
MX000017004,2007-02-08,tmax,270
MX000017004,2007-02-09,tmin,150
MX000017004,2007-02-10,prcp,30
MX000017004,2007-02-10,tmax,310
MX000017004,2007-02-10,tmin,130
MX000017004,2007-02-12,prcp,0
MX000017004,2007-02-13,tmax,240
MX000017004,2007-02-14,tmin,130
MX000017004,2007-02-15,prcp,0
MX000017004,2007-02-16,tmax,300
MX000017004,2007-02-16,tmin,150
MX000017004,2007-02-16,prcp,0
MX000017004,2007-02-17,tmax,300
MX000017004,2007-02-18,tmin,190
MX000017004,2007-02-18,prcp,0
MX000017004,2007-02-18,tmax,280
MX000017004,2007-02-19,tmin,165
MX000017004,2007-02-20,prcp,0
MX000017004,2007-02-21,tmax,240
MX000017004,2007-02-22,tmin,170
MX000017004,2007-02-22,prcp,804
MX000017004,2007-02-22,tmax,250
MX000017004,2007-02-23,tmin,170
MX000017004,2007-02-24,prcp,175
MX000017004,2007-02-27,tmax,240
MX000017004,2007-02-28,tmin,145
MX000017004,2007-03-01,prcp,20
MX000017004,2007-03-02,tmax,255
MX000017004,2007-03-03,tmin,145
MX000017004,2007-03-04,prcp,0
MX000017004,2007-03-04,tmax,230
MX000017004,2007-03-04,tmin,110
MX000017004,2007-03-09,prcp,0
MX000017004,2007-03-09,prcp,0
MX000017004,2007-03-09,tmax,250
MX000017004,2007-03-10,tmin,140
MX000017004,2007-03-13,prcp,0
MX000017004,2007-03-14,tmax,320
MX000017004,2007-03-15,tmin,155
MX000017004,2007-03-16,prcp,0
MX000017004,2007-03-17,tmax,280
MX000017004,2007-03-17,tmin,150
MX000017004,2007-03-19,prcp,0
MX000017004,2007-03-20,tmax,290
MX000017004,2007-03-21,tmin,160
MX000017004,2007-03-21,prcp,240
MX000017004,2007-03-21,tmax,260
MX000017004,2007-03-22,tmin,150
MX000017004,2007-03-23,prcp,140
MX000017004,2007-03-24,tmax,250
MX000017004,2007-03-25,tmin,150
MX000017004,2007-03-25,prcp,0
MX000017004,2007-03-25,tmax,250
MX000017004,2007-03-26,tmin,160
MX000017004,2007-03-27,prcp,165
MX000017004,2007-03-28,tmax,240
MX000017004,2007-03-29,tmin,160
MX000017004,2007-03-30,prcp,75
MX000017004,2007-03-31,tmax,270
MX000017004,2007-04-01,tmin,140
MX000017004,2007-04-03,prcp,0
MX000017004,2007-04-04,tmax,260
MX000017004,2007-04-08,tmin,140
MX000017004,2007-04-10,prcp,0
MX000017004,2007-04-11,tmax,260
MX000017004,2007-04-12,tmin,130
MX000017004,2007-04-14,prcp,0
MX000017004,2007-04-16,tmax,290
MX000017004,2007-04-18,tmin,150
MX000017004,2007-04-19,prcp,0
MX000017004,2007-04-22,tmax,310
MX000017004,2007-04-23,tmin,160
MX000017004,2007-04-24,prcp,0
MX000017004,2007-04-24,tmax,310
MX000017004,2007-04-24,tmin,170
MX000017004,2007-04-25,prcp,0
MX000017004,2007-04-25,tmax,260
MX000017004,2007-04-25,tmin,160
MX000017004,2007-04-26,prcp,0
MX000017004,2007-04-27,tmax,250
MX000017004,2007-04-27,tmin,150
MX000017004,2007-04-27,prcp,0
MX000017004,2007-04-29,tmax,230
MX000017004,2007-04-30,tmin,160
MX000017004,2007-05-01,prcp,115
MX000017004,2007-05-02,tmax,230
MX000017004,2007-05-03,tmin,160
MX000017004,2007-05-04,prcp,345
MX000017004,2007-05-05,tmax,260
MX000017004,2007-05-05,tmin,140
MX000017004,2007-05-05,prcp,0
MX000017004,2007-05-06,tmax,250
MX000017004,2007-05-07,tmin,150
MX000017004,2007-05-08,prcp,0
MX000017004,2007-05-09,tmax,260
MX000017004,2007-05-10,tmin,140
MX000017004,2007-05-11,prcp,0
MX000017004,2007-05-12,tmax,220
MX000017004,2007-05-13,tmin,110
MX000017004,2007-05-14,prcp,0
MX000017004,2007-05-15,tmax,250
MX000017004,2007-05-16,tmin,130
MX000017004,2007-05-17,prcp,15
MX000017004,2007-05-17,tmax,290
MX000017004,2007-05-17,tmin,150
MX000017004,2007-05-18,prcp,0
MX000017004,2007-05-19,tmax,300
MX000017004,2007-05-20,tmin,180
MX000017004,2007-05-21,prcp,0
MX000017004,2007-05-22,tmax,270
MX000017004,2007-05-23,tmin,160
MX000017004,2007-05-24,prcp,0
MX000017004,2007-05-24,tmax,250
MX000017004,2007-05-24,tmin,175
MX000017004,2007-05-25,prcp,275
MX000017004,2007-05-26,tmax,250
MX000017004,2007-05-26,tmin,170
MX000017004,2007-05-26,prcp,150
MX000017004,2007-05-27,tmax,245
MX000017004,2007-05-28,tmin,145
MX000017004,2007-05-29,prcp,240
MX000017004,2007-05-30,tmax,240
MX000017004,2007-05-31,tmin,150
MX000017004,2007-06-01,prcp,130
MX000017004,2007-06-02,tmax,260
MX000017004,2007-06-03,tmin,150
MX000017004,2007-06-04,prcp,0
MX000017004,2007-06-05,tmax,260
MX000017004,2007-06-06,tmin,140
MX000017004,2007-06-07,prcp,45
MX000017004,2007-06-08,tmax,260
MX000017004,2007-06-09,tmin,140
MX000017004,2007-06-10,prcp,0
MX000017004,2007-06-11,tmax,270
MX000017004,2007-06-12,tmin,140
MX000017004,2007-06-13,prcp,0
MX000017004,2007-06-14,tmax,320
MX000017004,2007-06-15,tmin,160
MX000017004,2007-06-16,prcp,0
MX000017004,2007-06-17,tmax,290
MX000017004,2007-06-19,tmin,170
MX000017004,2007-06-19,prcp,0
MX000017004,2007-06-20,tmax,280
MX000017004,2007-06-21,tmin,160
MX000017004,2007-06-22,prcp,0
MX000017004,2007-06-23,tmax,250
MX000017004,2007-06-24,tmin,150
MX000017004,2007-06-25,prcp,30
MX000017004,2007-06-26,tmax,270
MX000017004,2007-06-27,tmin,160
MX000017004,2007-06-28,prcp,80
MX000017004,2007-06-28,tmax,260
MX000017004,2007-06-28,tmin,140
MX000017004,2007-06-29,prcp,10
MX000017004,2007-07-01,tmax,270
MX000017004,2007-07-02,tmin,155
MX000017004,2007-07-03,prcp,170
MX000017004,2007-07-04,tmax,275
MX000017004,2007-07-04,tmin,150
MX000017004,2007-07-04,prcp,0
MX000017004,2007-07-05,tmax,225
MX000017004,2007-07-06,tmin,160
MX000017004,2007-07-08,prcp,0
MX000017004,2007-07-09,tmax,285
MX000017004,2007-07-10,tmin,140
MX000017004,2007-07-11,prcp,0
MX000017004,2007-07-12,tmax,230
MX000017004,2007-07-13,tmin,130
MX000017004,2007-07-13,prcp,0
MX000017004,2007-07-13,tmax,305
MX000017004,2007-07-14,tmin,180
MX000017004,2007-07-15,prcp,0
MX000017004,2007-07-19,tmax,300
MX000017004,2007-07-20,tmin,165
MX000017004,2007-07-20,prcp,0
MX000017004,2007-07-20,tmax,270
MX000017004,2007-07-26,tmin,175
MX000017004,2007-07-27,prcp,220
MX000017004,2007-07-28,tmax,230
MX000017004,2007-07-28,tmin,160
MX000017004,2007-07-28,prcp,100
MX000017004,2007-07-29,tmax,240
MX000017004,2007-07-30,tmin,150
MX000017004,2007-07-31,prcp,0
MX000017004,2007-08-01,tmax,270
MX000017004,2007-08-02,tmin,160
MX000017004,2007-08-06,prcp,0
MX000017004,2007-08-06,tmax,225
MX000017004,2007-08-06,tmin,175
MX000017004,2007-08-08,prcp,23
MX000017004,2007-08-09,tmax,250
MX000017004,2007-08-10,tmin,145
MX000017004,2007-08-11,prcp,0
MX000017004,2007-08-11,tmax,270
MX000017004,2007-08-11,tmin,155
MX000017004,2007-08-12,prcp,0
MX000017004,2007-08-13,tmax,260
MX000017004,2007-08-13,tmin,135
MX000017004,2007-08-13,prcp,0
MX000017004,2007-08-14,tmax,285
MX000017004,2007-08-15,tmin,140
MX000017004,2007-08-16,prcp,0
MX000017004,2007-08-17,tmax,320
MX000017004,2007-08-17,tmin,175
MX000017004,2007-08-17,prcp,0
MX000017004,2007-08-18,tmax,315
MX000017004,2007-08-19,tmin,170
MX000017004,2007-08-20,prcp,0
MX000017004,2007-08-21,tmax,285
MX000017004,2007-08-22,tmin,170
MX000017004,2007-08-22,prcp,0
MX000017004,2007-08-22,tmax,270
MX000017004,2007-08-23,tmin,185
MX000017004,2007-08-24,prcp,204
MX000017004,2007-08-25,tmax,230
MX000017004,2007-08-26,tmin,165
MX000017004,2007-08-27,prcp,65
MX000017004,2007-08-29,tmax,280
MX000017004,2007-08-30,tmin,145
MX000017004,2007-08-31,prcp,13
MX000017004,2007-09-04,tmax,270
MX000017004,2007-09-04,tmin,110
MX000017004,2007-09-04,prcp,0
MX000017004,2007-09-05,tmax,290
MX000017004,2007-09-06,tmin,90
MX000017004,2007-09-07,prcp,15
MX000017004,2007-09-08,tmax,290
MX000017004,2007-09-09,tmin,95
MX000017004,2007-09-10,prcp,0
MX000017004,2007-09-13,tmax,265
MX000017004,2007-09-14,tmin,130
MX000017004,2007-09-15,prcp,0
MX000017004,2007-09-16,tmax,270
MX000017004,2007-09-17,tmin,135
MX000017004,2007-09-18,prcp,0
MX000017004,2007-09-18,tmax,320
MX000017004,2007-09-18,tmin,170
MX000017004,2007-09-19,prcp,0
MX000017004,2007-09-19,tmax,310
MX000017004,2007-09-19,tmin,170
MX000017004,2007-09-20,prcp,0
MX000017004,2007-09-20,tmax,310
MX000017004,2007-09-20,tmin,190
MX000017004,2007-09-21,prcp,0
MX000017004,2007-09-22,tmax,280
MX000017004,2007-09-23,tmin,170
MX000017004,2007-09-23,prcp,8
MX000017004,2007-09-23,tmax,260
MX000017004,2007-09-24,tmin,150
MX000017004,2007-09-26,prcp,0
MX000017004,2007-09-26,tmax,250
MX000017004,2007-09-26,tmin,180
MX000017004,2007-09-27,prcp,207
